,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__max_iter,param_MLP__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1026,13.402909421920777,0.2038218374733457,0.015094590187072755,0.0013423305080748718,1e-07,14,constant,500,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 500, 'MLP__solver': 'lbfgs'}",0.8527885862516212,0.8352788586251622,0.8390655418559377,0.8468526930564568,0.853990914990266,0.8598312783906554,0.8384166125892277,0.8520441271901362,0.8591823491239455,0.8481505515898767,0.8485601513663286,0.008196921639678424,466
1027,0.1882694959640503,0.016060313540432063,0.0,0.0,1e-07,14,constant,500,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 500, 'MLP__solver': 'adams'}",,,,,,,,,,,,,763
1028,24.913854575157167,1.5042686055485797,0.01598663330078125,0.002382290947394921,1e-07,14,constant,1000,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 1000, 'MLP__solver': 'lbfgs'}",0.8605706874189365,0.8365758754863813,0.8371187540558079,0.8507462686567164,0.854639844256976,0.8624269954574951,0.845554834523037,0.854639844256976,0.8624269954574951,0.8481505515898767,0.8512850651159699,0.00903887569957914,268
1029,0.15949633121490478,0.010819153955139523,0.0,0.0,1e-07,14,constant,1000,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 1000, 'MLP__solver': 'adams'}",,,,,,,,,,,,,747
1030,2.490472173690796,0.03585790101780493,0.014813089370727539,0.0020660563664446218,1e-07,14,invscaling,100,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 100, 'MLP__solver': 'lbfgs'}",0.8391699092088197,0.8326848249027238,0.8170019467878001,0.8429591174561972,0.8338741077222582,0.8384166125892277,0.836469824789098,0.844905905256327,0.844905905256327,0.8429591174561972,0.8373347271424976,0.00793863255759587,595
1031,0.15262961387634277,0.0047389227813227144,0.0,0.0,1e-07,14,invscaling,100,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 100, 'MLP__solver': 'adams'}",,,,,,,,,,,,,749
1032,4.803299379348755,0.08505605143227023,0.014732861518859863,0.0015603989156865647,1e-07,14,invscaling,200,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 200, 'MLP__solver': 'lbfgs'}",0.8553826199740596,0.8313878080415046,0.827384815055159,0.8507462686567164,0.8507462686567164,0.8676184295911745,0.8507462686567164,0.8520441271901362,0.8708630759247242,0.845554834523037,0.8502474516269943,0.012874417483553878,337
1033,0.15018157958984374,0.005651857616021403,0.0,0.0,1e-07,14,invscaling,200,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 200, 'MLP__solver': 'adams'}",,,,,,,,,,,,,751
1034,7.082242274284363,0.08416044907729625,0.013510346412658691,0.0016431289257897806,1e-07,14,invscaling,300,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 300, 'MLP__solver': 'lbfgs'}",0.85473411154345,0.8294422827496758,0.8338741077222582,0.8513951979234263,0.8526930564568462,0.8650227125243348,0.8390655418559377,0.8572355613238157,0.8643737832576249,0.8487994808565866,0.8496635836213956,0.011483848781856335,391
1035,0.1574385404586792,0.01056599049132041,0.0,0.0,1e-07,14,invscaling,300,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 300, 'MLP__solver': 'adams'}",,,,,,,,,,,,,753
1036,11.654343199729919,0.12636350417773526,0.01527392864227295,0.0022850834410112902,1e-07,14,invscaling,500,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 500, 'MLP__solver': 'lbfgs'}",0.8527885862516212,0.8352788586251622,0.8390655418559377,0.8468526930564568,0.853990914990266,0.8598312783906554,0.8384166125892277,0.8520441271901362,0.8591823491239455,0.8481505515898767,0.8485601513663286,0.008196921639678424,466
1037,0.14855363368988037,0.00437806140078567,0.0,0.0,1e-07,14,invscaling,500,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 500, 'MLP__solver': 'adams'}",,,,,,,,,,,,,755
1038,23.020616817474366,0.30257909442694103,0.015279245376586915,0.0026065450419039743,1e-07,14,invscaling,1000,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 1000, 'MLP__solver': 'lbfgs'}",0.8605706874189365,0.8365758754863813,0.8371187540558079,0.8507462686567164,0.854639844256976,0.8624269954574951,0.845554834523037,0.854639844256976,0.8624269954574951,0.8481505515898767,0.8512850651159699,0.00903887569957914,268
1039,0.17390131950378418,0.02379651423789294,0.0,0.0,1e-07,14,invscaling,1000,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 1000, 'MLP__solver': 'adams'}",,,,,,,,,,,,,757
1040,2.518592357635498,0.05757474839757939,0.013625454902648926,0.0017974269883134187,1e-07,14,adaptive,100,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 100, 'MLP__solver': 'lbfgs'}",0.8391699092088197,0.8326848249027238,0.8170019467878001,0.8429591174561972,0.8338741077222582,0.8384166125892277,0.836469824789098,0.844905905256327,0.844905905256327,0.8429591174561972,0.8373347271424976,0.00793863255759587,595
1041,0.1548158645629883,0.007859947633044324,0.0,0.0,1e-07,14,adaptive,100,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 100, 'MLP__solver': 'adams'}",,,,,,,,,,,,,759
1042,4.79396686553955,0.07892771147741862,0.015019369125366212,0.0023219770390045733,1e-07,14,adaptive,200,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 200, 'MLP__solver': 'lbfgs'}",0.8553826199740596,0.8313878080415046,0.827384815055159,0.8507462686567164,0.8507462686567164,0.8676184295911745,0.8507462686567164,0.8520441271901362,0.8708630759247242,0.845554834523037,0.8502474516269943,0.012874417483553878,337
1043,0.15134272575378419,0.007547301937212936,0.0,0.0,1e-07,14,adaptive,200,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 200, 'MLP__solver': 'adams'}",,,,,,,,,,,,,761
1044,7.034547305107116,0.07897799799148719,0.01425497531890869,0.0019407923030547887,1e-07,14,adaptive,300,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 300, 'MLP__solver': 'lbfgs'}",0.85473411154345,0.8294422827496758,0.8338741077222582,0.8513951979234263,0.8526930564568462,0.8650227125243348,0.8390655418559377,0.8572355613238157,0.8643737832576249,0.8487994808565866,0.8496635836213956,0.011483848781856335,391
1045,0.15065312385559082,0.010948710560148062,0.0,0.0,1e-07,14,adaptive,300,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 300, 'MLP__solver': 'adams'}",,,,,,,,,,,,,775
1046,11.653703641891479,0.1393755251681499,0.015637135505676268,0.0017611411105022169,1e-07,14,adaptive,500,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 500, 'MLP__solver': 'lbfgs'}",0.8527885862516212,0.8352788586251622,0.8390655418559377,0.8468526930564568,0.853990914990266,0.8598312783906554,0.8384166125892277,0.8520441271901362,0.8591823491239455,0.8481505515898767,0.8485601513663286,0.008196921639678424,466
1047,0.14775736331939698,0.003999128806019009,0.0,0.0,1e-07,14,adaptive,500,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 500, 'MLP__solver': 'adams'}",,,,,,,,,,,,,818
1048,22.99749529361725,0.21040549293238237,0.014481830596923827,0.0018587650353186554,1e-07,14,adaptive,1000,lbfgs,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 1000, 'MLP__solver': 'lbfgs'}",0.8605706874189365,0.8365758754863813,0.8371187540558079,0.8507462686567164,0.854639844256976,0.8624269954574951,0.845554834523037,0.854639844256976,0.8624269954574951,0.8481505515898767,0.8512850651159699,0.00903887569957914,268
1049,0.15380020141601564,0.00816943113446554,0.0,0.0,1e-07,14,adaptive,1000,adams,"{'MLP__alpha': 1e-07, 'MLP__hidden_layer_sizes': 14, 'MLP__learning_rate': 'adaptive', 'MLP__max_iter': 1000, 'MLP__solver': 'adams'}",,,,,,,,,,,,,810
1050,2.3461810827255247,0.08271796267083512,0.01430373191833496,0.001478198723634989,1e-08,10,constant,100,lbfgs,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 100, 'MLP__solver': 'lbfgs'}",0.8294422827496758,0.8287937743190662,0.8195976638546398,0.8429591174561972,0.8351719662556781,0.8384166125892277,0.8247890979883192,0.8384166125892277,0.8442569759896171,0.8319273199221285,0.8333771423713777,0.007526086908971649,646
1051,0.14952151775360106,0.004952205911946589,0.0,0.0,1e-08,10,constant,100,adams,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 100, 'MLP__solver': 'adams'}",,,,,,,,,,,,,811
1052,4.389014649391174,0.050002400181315174,0.01656181812286377,0.004524344201988997,1e-08,10,constant,200,lbfgs,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 200, 'MLP__solver': 'lbfgs'}",0.8501945525291829,0.8346303501945526,0.8299805321219987,0.854639844256976,0.8481505515898767,0.8487994808565866,0.8487994808565866,0.8481505515898767,0.8611291369240752,0.854639844256976,0.8479114325176689,0.008775302547879102,484
1053,0.1568598508834839,0.009548383620812553,0.0,0.0,1e-08,10,constant,200,adams,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 200, 'MLP__solver': 'adams'}",,,,,,,,,,,,,813
1054,6.448183274269104,0.09768838219308174,0.01390984058380127,0.0019173336526472102,1e-08,10,constant,300,lbfgs,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 300, 'MLP__solver': 'lbfgs'}",0.8488975356679637,0.8424124513618677,0.835820895522388,0.8559377027903958,0.8481505515898767,0.8481505515898767,0.845554834523037,0.8559377027903958,0.8591823491239455,0.8507462686567164,0.8490790843616463,0.006582841071710573,439
1055,0.15177788734436035,0.008906686911079256,0.0,0.0,1e-08,10,constant,300,adams,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 300, 'MLP__solver': 'adams'}",,,,,,,,,,,,,815
1056,10.623835730552674,0.14211584061349022,0.01302337646484375,0.0015377969298224392,1e-08,10,constant,500,lbfgs,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 500, 'MLP__solver': 'lbfgs'}",0.8599221789883269,0.8437094682230869,0.8397144711226476,0.8585334198572355,0.8552887735236859,0.8487994808565866,0.8513951979234263,0.8572355613238157,0.8663205710577547,0.8526930564568462,0.8533612179333412,0.007489858569766647,157
1057,0.1506866455078125,0.0037355436337122645,0.0,0.0,1e-08,10,constant,500,adams,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 500, 'MLP__solver': 'adams'}",,,,,,,,,,,,,816
1058,20.77173912525177,0.25660046755312943,0.013978075981140137,0.0015640669476027962,1e-08,10,constant,1000,lbfgs,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 1000, 'MLP__solver': 'lbfgs'}",0.8592736705577172,0.8443579766536965,0.835820895522388,0.8585334198572355,0.8559377027903958,0.8526930564568462,0.853990914990266,0.8656716417910447,0.8682673588578845,0.8494484101232965,0.854399504760077,0.009144290608837787,73
1059,0.1548387050628662,0.011783581446876858,0.0,0.0,1e-08,10,constant,1000,adams,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'constant', 'MLP__max_iter': 1000, 'MLP__solver': 'adams'}",,,,,,,,,,,,,819
1060,2.2788889408111572,0.030117116162492196,0.01369771957397461,0.0023023058301777015,1e-08,10,invscaling,100,lbfgs,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 100, 'MLP__solver': 'lbfgs'}",0.8294422827496758,0.8287937743190662,0.8195976638546398,0.8429591174561972,0.8351719662556781,0.8384166125892277,0.8247890979883192,0.8384166125892277,0.8442569759896171,0.8319273199221285,0.8333771423713777,0.007526086908971649,646
1061,0.15128469467163086,0.009452842657604882,0.0,0.0,1e-08,10,invscaling,100,adams,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 100, 'MLP__solver': 'adams'}",,,,,,,,,,,,,828
1062,4.369150304794312,0.04273796278671621,0.013451981544494628,0.0016879033206092645,1e-08,10,invscaling,200,lbfgs,"{'MLP__alpha': 1e-08, 'MLP__hidden_layer_sizes': 10, 'MLP__learning_rate': 'invscaling', 'MLP__max_iter': 200, 'MLP__solver': 'lbfgs'}",0.8501945525291829,0.8346303501945526,0.8299805321219987,0.854639844256976,0.8481505515898767,0.8487994808565866,0.8487994808565866,0.8481505515898767,0.8611291369240752,0.854639844256976,0.8479114325176689,0.008775302547879102,484
